id_pagamento,valor_pago,data_pagamento,tipo_pagamento_id_tipo_pagamento,consulta_id_consulta
7454,284.01,2024-06-28 13:30:46.042179,4,7849
7455,554.01,2022-11-01 11:00:09.821987,1,3919
7456,113.43,2023-07-26 13:45:18.735236,4,642
7457,794.86,2022-07-22 12:00:52.941595,5,4394
7458,458.03,2022-07-13 13:30:05.714245,3,2867
7459,652.36,2025-05-23 14:00:28.497024,2,9021
7460,484.41,2024-10-29 16:45:10.966147,4,4344
7461,744.98,2024-11-09 10:30:43.717114,1,3876
7462,381.61,2022-09-12 08:45:43.695098,1,3601
7463,788.24,2022-08-22 12:00:51.808866,1,2359
7464,303.42,2023-11-25 18:15:24.024774,4,3813
7465,598.4,2023-08-13 12:15:01.795295,5,3441
7466,428.8,2025-05-09 13:15:20.060616,3,6494
7467,654.38,2023-09-21 12:45:41.386907,1,5373
7468,356.74,2023-02-09 11:00:59.277485,3,9029
7469,223.1,2023-05-29 10:30:57.813272,5,4706
7470,341.89,2023-05-13 18:30:15.963546,3,2754
7471,194.92,2024-05-07 15:00:52.215053,1,1641
7472,235.09,2023-12-19 18:15:15.690103,2,5664
7473,465.75,2023-10-04 12:15:06.053227,4,6130
7474,256.86,2025-02-07 15:45:29.728595,1,8866
7475,792.84,2023-05-05 14:00:41.976265,4,4109
7476,335.48,2025-06-02 08:45:42.838665,3,3177
7477,307.33,2023-08-08 13:30:15.422678,1,7311
7478,104.06,2022-09-21 16:45:47.609524,1,8234
7479,170.73,2022-12-16 17:45:30.228077,4,9113
7480,171.24,2024-12-31 10:30:36.907671,5,5759
7481,599.28,2023-03-13 10:00:39.008470,5,792
7482,275.29,2024-09-18 12:00:10.400849,5,2087
7483,106.73,2023-02-22 12:00:33.478590,4,3988
7484,265.42,2022-07-31 10:00:45.440987,5,9289
7485,710.13,2023-12-13 17:00:10.613706,3,8403
7486,174.59,2023-07-25 09:30:22.986497,1,3554
7487,523.45,2022-09-14 12:00:51.962852,4,4001
7488,535.88,2025-03-25 11:30:17.791193,4,9794
7489,449.87,2022-11-05 10:15:07.631455,5,5051
7490,451.99,2022-09-12 18:30:17.454120,1,7746
7491,631.35,2023-02-09 12:45:24.917472,3,4727
7492,496.1,2022-10-09 13:45:42.499528,5,5633
7493,488.07,2023-07-11 16:30:21.165119,2,5591
7494,259.49,2024-11-10 14:15:40.035137,2,8394
7495,329.52,2024-09-24 18:15:59.908474,4,5993
7496,192.14,2025-03-14 08:15:12.750586,3,994
7497,484.12,2023-05-24 14:00:59.149486,5,5719
7498,64.0,2025-01-22 14:00:44.590744,3,6241
7499,490.09,2023-11-15 11:45:20.135115,1,8207
7500,652.1,2023-12-21 08:00:41.572142,2,8839
7501,58.41,2023-03-14 09:15:20.376221,4,1172
7502,120.89,2024-12-02 17:15:58.977223,1,353
7503,496.41,2023-03-28 10:15:19.121526,5,2199
7504,659.9,2025-05-25 16:15:17.171937,2,2541
7505,173.27,2024-06-29 12:00:17.979598,4,4111
7506,310.21,2023-03-07 10:45:01.954597,1,3280
7507,468.3,2023-11-08 08:00:04.272759,2,7702
7508,111.02,2024-08-09 18:30:41.272697,1,7652
7509,695.18,2024-12-26 09:30:07.007407,5,6018
7510,68.02,2024-08-10 12:45:39.304006,2,5388
7511,536.39,2022-06-30 15:30:55.981231,3,1528
7512,426.62,2023-08-02 18:15:04.612641,2,6259
7513,582.58,2023-05-07 15:15:21.772726,4,7003
7514,425.71,2024-11-19 14:00:10.042157,4,678
7515,470.39,2023-02-07 13:15:17.388704,2,3660
7516,265.81,2022-07-26 17:00:14.029021,3,8981
7517,431.39,2022-12-29 08:45:19.242324,2,1680
7518,271.11,2025-01-31 14:45:04.663687,4,7930
7519,739.39,2023-05-30 15:45:53.070418,2,1566
7520,329.87,2024-01-27 09:00:39.226653,3,5686
7521,537.22,2024-07-26 16:15:05.533252,3,3068
7522,321.71,2024-04-09 13:00:51.198395,2,3080
7523,688.61,2022-12-05 12:15:12.681833,1,6165
7524,239.0,2025-05-09 14:45:18.224401,2,3959
7525,265.2,2023-06-18 12:15:21.787524,5,2687
7526,445.54,2024-08-01 13:30:42.502969,1,8532
7527,700.52,2025-04-20 15:15:21.116757,5,13
7528,431.69,2024-01-26 13:00:36.806263,2,578
7529,752.27,2022-10-12 15:30:11.679958,3,6182
7530,676.03,2023-01-26 08:00:54.757200,2,9634
7531,712.05,2025-03-21 14:45:01.972553,3,218
7532,531.34,2022-07-11 09:45:02.450132,5,614
7533,793.62,2023-09-27 08:45:06.546528,3,8499
7534,179.33,2022-09-06 18:00:23.151880,3,7097
7535,275.84,2022-12-17 13:00:20.097736,2,1660
7536,416.47,2023-06-25 15:00:50.937405,5,2053
7537,674.02,2023-07-29 17:45:02.019294,3,8107
7538,430.33,2025-01-14 08:00:01.137299,2,2436
7539,705.64,2024-04-16 09:30:44.566051,2,6976
7540,310.79,2022-09-15 08:45:22.530435,2,8848
7541,551.74,2023-10-15 12:00:24.743355,2,8886
7542,214.76,2024-12-24 12:15:43.653768,4,5967
7543,99.2,2024-12-02 13:30:38.150973,5,5326
7544,452.05,2023-02-05 11:45:36.165790,5,568
7545,261.05,2023-05-16 12:15:43.168448,5,5361
7546,414.62,2024-02-26 11:00:21.657038,1,8797
7547,662.88,2022-09-26 14:45:39.226557,3,3175
7548,78.74,2023-10-25 13:45:09.132430,2,1985
7549,737.48,2022-08-28 17:45:24.256512,3,4992
7550,624.38,2023-07-26 17:30:03.723781,3,9053
7551,638.41,2022-11-18 14:15:51.309045,3,6425
7552,127.95,2025-06-14 13:15:14.891951,5,796
7553,543.99,2024-09-22 10:30:53.691631,1,3188
7554,541.01,2023-04-27 18:45:03.537558,1,4020
7555,309.51,2024-03-16 13:00:16.336265,4,9248
7556,265.12,2022-09-08 16:15:54.424402,1,8114
7557,67.33,2024-05-29 12:00:44.321000,3,9709
7558,161.54,2024-07-14 09:00:23.719531,4,7145
7559,634.9,2022-12-07 11:15:10.788929,1,9697
7560,571.97,2022-09-11 12:00:09.869672,1,8449
7561,215.82,2023-09-23 10:45:15.928064,4,3178
7562,401.2,2022-07-04 13:15:14.107622,3,4604
7563,520.25,2025-03-20 18:15:00.844710,2,5616
7564,176.07,2024-06-25 18:45:36.645394,4,9439
7565,313.48,2025-04-06 11:45:46.630817,3,8747
7566,328.75,2024-05-13 18:30:05.298219,3,5895
7567,393.16,2022-12-22 14:00:14.891231,2,1019
7568,327.19,2023-07-18 12:30:00.108036,4,6529
7569,345.63,2024-07-09 17:00:42.749066,3,357
7570,719.47,2025-04-07 15:45:47.596088,1,9446
7571,194.87,2024-11-16 16:30:52.245336,4,890
7572,784.27,2024-04-25 15:00:59.718381,3,7022
7573,419.72,2022-11-28 14:45:33.754817,3,5874
7574,380.23,2023-09-15 16:00:30.450480,3,8638
7575,352.03,2024-09-23 12:15:58.753994,4,1146
7576,404.92,2024-08-09 16:30:31.432652,4,4127
7577,567.62,2022-08-25 12:30:38.065825,4,2888
7578,788.32,2024-12-19 16:45:50.434515,4,4272
7579,697.11,2024-09-24 12:30:24.268826,3,2772
7580,572.39,2024-12-18 16:30:49.016163,2,1450
7581,408.43,2025-03-29 12:00:35.542550,5,9148
7582,379.45,2024-03-08 18:00:14.431648,5,6762
7583,319.3,2024-12-10 08:15:41.032953,5,2737
7584,344.16,2023-03-18 14:15:13.962148,3,3609
7585,424.29,2023-08-27 12:30:46.901186,2,60
7586,608.2,2024-03-20 12:45:34.376227,2,3283
7587,692.11,2023-12-20 11:30:30.175154,5,5018
7588,611.48,2023-10-18 08:45:55.269117,2,4151
7589,769.59,2023-12-12 08:45:23.541030,4,7827
7590,484.22,2023-09-02 08:00:04.834678,4,3145
7591,335.37,2023-10-31 15:00:12.749796,1,862
7592,524.54,2025-02-22 08:30:37.476570,2,3440
7593,109.23,2023-04-01 12:45:11.553511,1,988
7594,669.57,2023-09-04 18:45:30.062285,5,3122
7595,565.02,2024-03-21 16:00:30.783882,1,8885
7596,484.88,2023-12-04 18:15:40.492953,5,7924
7597,683.64,2023-04-26 11:00:30.898167,1,9636
7598,75.31,2022-11-20 08:30:57.037040,3,4913
7599,84.57,2022-08-27 14:30:46.403155,5,5779
7600,608.88,2023-10-22 16:15:33.738024,1,9338
7601,663.77,2025-03-30 16:00:02.046793,4,5762
7602,567.04,2025-01-01 13:15:28.707486,5,5115
7603,381.87,2023-03-29 15:45:10.511699,3,6045
7604,550.56,2024-03-15 09:00:25.907971,3,823
7605,119.56,2023-10-25 15:15:52.876961,3,2208
7606,641.7,2023-10-26 09:15:24.018156,2,5123
7607,514.53,2023-02-25 15:15:05.462116,3,8366
7608,349.53,2023-07-28 09:30:43.971722,5,1857
7609,489.52,2023-10-12 11:30:26.758363,4,8819
7610,375.07,2023-02-08 16:30:41.394821,3,6751
7611,721.09,2023-03-21 14:00:50.290067,5,4726
7612,714.84,2023-08-31 13:00:25.783495,1,2971
7613,618.79,2024-01-29 17:45:18.171138,3,7437
7614,257.27,2023-06-07 09:30:19.212649,3,6389
7615,162.65,2022-11-04 11:15:12.400988,2,8920
7616,671.18,2023-11-26 18:00:57.976440,1,7842
7617,746.98,2023-06-23 09:15:11.852008,4,8991
7618,136.84,2023-11-06 13:30:44.364817,4,8277
7619,129.92,2023-01-31 15:45:41.764359,2,6814
7620,66.57,2024-09-22 08:45:55.287120,3,4128
7621,530.51,2024-01-28 14:00:09.522288,3,8435
7622,271.92,2023-12-10 09:15:49.648615,1,9693
7623,317.93,2022-10-12 18:15:03.679639,5,463
7624,398.65,2022-12-12 15:30:00.434086,4,9566
7625,58.51,2025-05-11 17:00:33.561745,3,5077
7626,619.61,2024-07-13 13:30:25.725718,5,6252
7627,327.5,2023-03-19 08:45:52.607383,2,5226
7628,714.98,2023-02-09 10:30:02.787295,2,6945
7629,643.33,2023-07-02 08:30:38.023708,5,6922
7630,579.67,2023-01-11 11:00:47.081997,4,8942
7631,141.25,2023-01-06 18:45:22.595714,4,3840
7632,624.3,2024-11-17 09:45:13.055702,2,4639
7633,596.04,2025-04-05 18:00:46.536263,2,5685
7634,557.11,2023-03-28 09:45:11.221531,5,1639
7635,602.69,2024-10-25 18:00:30.940970,2,5372
7636,275.18,2024-10-23 12:30:29.744240,1,4187
7637,652.3,2023-06-16 15:45:44.711922,2,8228
7638,705.6,2024-04-04 18:45:59.065748,5,9298
7639,551.08,2023-08-27 14:45:18.370097,2,3553
7640,142.87,2024-04-13 14:15:24.280805,3,7761
7641,82.63,2022-09-26 16:30:38.464532,3,3129
7642,91.53,2023-08-21 16:45:15.752814,5,1983
7643,399.94,2024-04-03 17:30:43.589870,4,4485
7644,590.34,2022-06-25 08:00:13.741262,5,6844
7645,766.07,2025-01-01 12:30:40.325043,5,3860
7646,86.81,2024-07-16 09:15:46.815374,1,2526
7647,696.83,2024-12-29 11:15:38.006689,2,3801
7648,741.17,2022-10-05 12:00:07.843481,1,9058
7649,222.84,2024-07-21 08:15:30.559514,4,6309
7650,229.66,2022-08-25 18:30:29.464206,2,9629
7651,332.23,2024-01-06 09:15:15.055539,3,8945
7652,222.68,2024-12-13 16:45:53.059186,4,8485
7653,310.99,2025-03-03 17:00:10.808197,5,9114
7654,558.85,2024-02-09 18:45:22.945861,1,6229
7655,342.37,2024-07-18 10:45:12.418846,2,9188
7656,82.15,2025-04-20 08:45:36.946408,5,1213
7657,677.74,2023-09-24 11:15:40.704205,2,3333
7658,525.33,2023-10-07 18:15:59.224226,5,3929
7659,284.21,2025-05-06 15:15:44.469507,2,2264
7660,204.01,2023-05-08 14:15:17.585123,3,4667
7661,179.45,2023-07-09 10:30:50.223255,2,8522
7662,371.96,2023-06-20 15:00:03.685426,3,3131
7663,751.31,2024-07-28 18:45:20.202410,3,1048
7664,757.36,2024-03-14 09:00:52.354134,1,5867
7665,249.46,2022-08-01 17:00:45.947389,3,9842
7666,498.19,2022-11-25 10:45:53.899354,4,5030
7667,160.24,2023-05-02 11:00:29.650735,1,8540
7668,600.27,2025-05-07 09:15:29.522900,5,8626
7669,367.39,2024-03-29 16:00:35.745588,2,2766
7670,641.43,2022-07-16 16:30:47.259201,3,9593
7671,320.37,2023-12-03 17:00:14.910686,5,3899
7672,778.23,2022-09-29 18:15:12.656991,1,1332
7673,776.71,2023-10-05 11:00:18.960541,1,5648
7674,669.31,2023-11-23 14:00:23.799694,5,2858
7675,538.38,2025-02-20 17:30:20.482994,3,8546
7676,447.36,2022-08-16 08:45:43.028087,4,887
7677,272.46,2022-12-04 11:15:38.470037,2,1874
7678,403.99,2022-07-19 09:30:57.429842,4,1541
7679,91.75,2023-12-09 18:15:39.255299,3,5507
7680,414.12,2025-04-18 18:00:51.787745,1,927
7681,506.09,2022-12-10 18:30:02.234735,3,5434
7682,66.61,2022-09-16 08:00:07.465122,4,7344
7683,92.39,2025-02-22 15:15:07.852960,5,3582
7684,382.83,2024-01-27 14:45:12.311352,2,6508
7685,157.68,2025-04-28 17:15:00.265425,3,2555
7686,733.44,2024-06-18 10:30:02.456266,5,2787
7687,522.32,2024-09-23 08:45:42.316505,1,3559
7688,650.75,2025-04-28 08:15:37.103254,3,7209
7689,740.86,2024-12-30 15:45:53.990532,5,8775
7690,569.35,2024-01-23 12:45:04.648497,5,2890
7691,324.79,2024-09-07 08:30:08.057239,3,4954
7692,343.12,2023-10-28 08:00:26.817551,4,4528
7693,666.77,2023-09-02 09:15:02.977961,3,4822
7694,456.6,2024-12-13 10:00:22.782747,5,1290
7695,267.35,2024-09-21 12:30:15.915107,1,6915
7696,305.48,2024-09-29 14:45:13.426729,1,6910
7697,348.86,2023-11-05 13:45:13.654218,5,9095
7698,702.58,2023-07-01 17:30:17.937456,5,9628
7699,749.24,2023-01-23 15:15:18.704981,5,754
7700,97.54,2024-11-22 12:45:32.923551,5,1651
7701,694.86,2024-05-04 12:00:50.304666,2,5897
7702,791.61,2022-09-01 08:00:55.510464,5,5413
7703,510.77,2022-07-17 08:45:57.237911,5,5749
7704,99.1,2024-06-14 13:30:31.119322,4,1840
7705,465.93,2024-03-17 15:30:49.332594,1,6277
7706,60.57,2025-05-04 15:15:06.048622,5,4636
7707,249.91,2022-06-27 17:45:49.154663,5,3205
7708,485.11,2024-12-16 10:00:29.810544,3,5790
7709,428.39,2025-02-06 17:30:58.064393,5,1576
7710,612.21,2022-08-16 14:45:33.780453,4,9855
7711,708.46,2024-09-16 13:30:23.313335,3,2732
7712,322.79,2024-10-16 15:15:26.352237,2,8278
7713,521.57,2023-12-29 16:45:50.442684,3,6907
7714,738.64,2024-11-12 10:45:35.420733,3,901
7715,90.75,2023-02-08 15:15:55.884699,5,2145
7716,430.0,2023-03-26 12:00:47.871901,4,1578
7717,178.45,2023-04-19 13:30:18.122792,3,2813
7718,762.77,2022-08-22 14:00:37.803214,4,495
7719,668.11,2022-08-17 08:45:28.904124,5,8240
7720,162.24,2022-09-25 14:00:09.561612,1,5600
7721,457.64,2023-07-12 12:15:21.994768,3,2355
7722,367.71,2024-01-14 18:30:08.163011,1,2450
7723,361.54,2024-02-26 17:30:49.679662,4,9049
7724,386.01,2025-04-03 14:30:04.354482,3,6096
7725,436.88,2023-05-02 17:00:39.101312,4,3494
7726,142.79,2023-04-10 16:15:32.202235,2,1204
7727,686.36,2023-11-02 16:30:51.833335,4,5680
7728,507.61,2024-05-23 11:15:48.628769,5,623
7729,398.19,2024-03-24 11:00:04.087790,1,4158
7730,244.99,2022-09-16 08:00:52.947753,1,2627
7731,293.21,2024-01-26 13:00:11.497293,3,7513
7732,369.95,2025-05-22 18:15:46.110379,3,2111
7733,84.23,2024-02-29 08:30:36.907004,3,5411
7734,227.58,2023-06-08 16:30:30.696279,3,201
7735,378.47,2023-03-07 11:45:21.389808,2,8488
7736,732.1,2025-02-26 10:30:18.479541,2,8846
7737,660.24,2024-01-15 11:30:07.686633,2,3804
7738,459.19,2023-07-26 13:45:15.410374,3,9595
7739,784.41,2024-12-12 08:30:06.588587,1,7604
7740,505.88,2023-07-15 13:15:50.883352,4,7251
7741,276.59,2022-10-31 11:30:03.512993,1,7081
7742,241.89,2024-12-07 18:15:04.832750,5,7457
7743,475.0,2024-05-23 13:00:51.193229,5,5457
7744,202.69,2023-10-13 14:15:27.589935,1,6437
7745,200.04,2023-01-26 10:15:33.106653,1,3610
7746,86.39,2024-05-03 13:00:41.673004,3,7166
7747,156.84,2025-01-17 15:15:34.740041,3,5504
7748,683.82,2023-06-21 18:00:55.290271,4,1716
7749,112.46,2024-12-28 17:15:52.562390,5,3822
7750,83.09,2024-02-27 17:45:58.181733,5,7277
7751,345.48,2023-12-17 15:45:23.432510,1,1580
7752,516.84,2023-10-29 10:30:15.743458,2,6905
7753,203.17,2025-04-19 09:30:31.062897,4,4577
7754,568.56,2022-08-09 12:30:52.346757,2,7201
7755,548.53,2024-01-23 09:30:57.430425,3,4221
7756,205.3,2024-11-11 17:30:20.616402,5,4048
7757,548.0,2024-03-11 11:45:21.595072,4,8865
7758,389.43,2024-10-04 14:00:24.370815,4,1063
7759,200.19,2022-11-19 17:00:51.668595,1,3569
7760,156.98,2022-11-12 11:30:45.679495,3,1090
7761,578.64,2023-03-06 14:15:32.963975,4,3817
7762,380.38,2023-11-28 15:00:43.070711,5,1023
7763,642.07,2022-07-04 10:30:08.406593,5,4378
7764,162.86,2023-06-18 18:15:12.778666,3,6014
7765,90.05,2022-12-11 18:45:44.203238,1,2938
7766,710.8,2023-02-12 10:30:43.989863,2,113
7767,622.01,2025-04-28 16:30:44.215791,4,7874
7768,611.86,2022-10-12 13:45:27.212185,3,5464
7769,571.17,2023-01-12 15:15:08.799165,3,4292
7770,572.9,2024-10-11 16:45:59.394295,4,5000
7771,277.12,2025-04-10 13:15:44.034508,2,9831
7772,679.09,2024-11-28 12:00:55.328655,2,3978
7773,508.41,2025-05-28 15:45:24.882995,4,2172
7774,346.01,2024-04-25 13:45:03.659683,1,2204
7775,512.06,2024-04-07 17:00:45.713554,1,1560
7776,403.21,2022-09-15 09:30:39.801766,1,9158
7777,666.06,2023-10-10 14:00:12.049575,2,8384
7778,563.94,2025-01-11 16:45:52.466550,4,5639
7779,773.33,2024-02-14 09:45:53.282417,5,4557
7780,536.98,2023-07-09 08:15:53.196651,3,2012
7781,692.25,2025-02-11 09:30:46.605480,5,3338
7782,62.01,2023-04-06 14:15:15.901083,5,6228
7783,322.68,2024-07-24 11:30:53.296106,4,9828
7784,510.75,2025-04-09 17:00:50.317385,1,2423
7785,415.98,2025-02-02 15:00:00.595015,1,8053
7786,353.7,2024-09-19 14:15:29.675840,4,8038
7787,50.61,2024-10-14 08:45:00.528687,1,7728
7788,138.23,2023-11-23 15:00:45.093565,3,1961
7789,469.51,2024-03-13 10:15:19.673593,5,5237
7790,655.3,2023-12-26 16:00:53.301638,1,1492
7791,712.65,2024-12-25 14:30:38.747504,3,7371
7792,247.99,2025-05-12 12:30:39.226928,1,6644
7793,739.54,2023-06-16 18:30:43.512483,3,649
7794,647.03,2024-09-09 09:45:19.777924,3,7440
7795,353.82,2022-11-07 18:45:50.910471,5,8159
7796,363.15,2025-05-20 13:30:18.617781,4,7846
7797,593.18,2024-10-16 08:15:51.760993,5,6641
7798,573.44,2024-02-02 15:30:02.499252,4,4663
7799,113.83,2023-06-21 13:30:19.637333,2,2549
7800,469.61,2023-07-16 10:30:07.272355,3,964
7801,367.81,2023-11-15 16:15:46.206154,4,3017
7802,372.98,2023-03-01 12:30:30.084425,2,2554
7803,404.12,2024-10-27 18:15:41.017879,1,6618
7804,466.96,2023-07-08 18:45:26.571298,4,2235
7805,184.95,2024-10-27 15:45:01.730622,2,203
7806,142.47,2022-10-29 15:00:03.620529,5,3748
7807,747.88,2023-09-07 12:45:34.481302,4,3007
7808,232.12,2023-05-17 13:30:38.144887,4,7343
7809,273.45,2023-01-15 16:45:17.718468,2,8383
7810,349.8,2025-05-20 11:15:10.205194,2,4835
7811,661.06,2024-02-16 11:30:09.326704,4,6300
7812,111.84,2023-01-04 14:45:40.495550,2,5145
7813,791.55,2025-03-16 11:30:25.745727,2,9821
7814,366.45,2024-05-23 11:15:57.682521,2,507
7815,477.99,2025-01-06 08:00:54.548091,1,7253
7816,131.74,2023-12-07 08:00:40.702338,4,858
7817,390.33,2024-04-09 12:45:27.398859,2,4026
7818,71.74,2023-01-13 12:00:46.325931,1,8175
7819,294.48,2024-02-19 11:15:50.325819,3,4920
7820,235.69,2022-09-15 15:00:29.821265,5,5721
7821,762.36,2024-04-29 13:30:50.292214,1,3304
7822,253.05,2023-04-02 09:15:54.618550,1,9816
7823,205.53,2023-10-25 15:30:19.866668,5,8021
7824,268.86,2023-12-15 08:45:09.666740,3,1897
7825,727.38,2023-03-08 08:30:28.622830,1,7560
7826,688.86,2023-11-15 12:00:02.760790,5,2293
7827,53.8,2025-05-27 08:00:35.910472,3,6310
7828,690.33,2023-04-12 18:30:37.462911,4,6989
7829,216.99,2024-02-03 11:15:07.761715,1,8890
7830,736.59,2025-01-18 15:45:14.729575,1,8780
7831,53.0,2024-12-30 15:00:59.043157,1,6961
7832,554.47,2022-07-19 08:30:52.240161,3,5568
7833,482.24,2023-03-27 18:45:25.295707,3,230
7834,718.16,2023-10-09 14:00:39.432828,5,9818
7835,117.14,2024-06-10 17:15:27.551659,2,3212
7836,774.81,2022-07-11 15:45:31.983011,2,1349
7837,498.68,2022-10-22 08:00:25.283451,4,2073
7838,478.55,2025-06-08 15:00:36.624009,1,8594
7839,116.07,2023-08-18 12:45:28.170443,3,6106
7840,299.25,2024-11-21 15:45:35.062762,1,5653
7841,255.79,2023-12-24 17:00:02.451749,3,247
7842,617.25,2022-10-24 08:15:13.462375,5,9201
7843,325.81,2022-06-30 14:00:34.453203,1,3252
7844,707.12,2023-08-16 08:15:01.345547,3,3320
7845,780.16,2023-10-11 09:45:49.985552,4,5314
7846,386.7,2025-04-09 12:00:56.787472,5,4573
7847,601.42,2024-12-20 17:00:45.150927,5,3456
7848,295.47,2023-04-02 16:00:14.688272,2,4623
7849,544.66,2025-01-29 14:15:27.276596,3,3291
7850,353.08,2025-04-01 09:45:34.563918,4,5165
7851,252.33,2025-02-11 08:00:05.801070,2,5740
7852,546.32,2022-11-03 16:30:43.703383,2,5121
7853,362.53,2025-01-09 17:00:17.799170,1,3777
7854,72.92,2022-11-26 12:30:17.931410,4,8120
7855,365.8,2025-02-18 13:15:48.601269,2,2673
7856,146.2,2022-12-04 12:15:17.868824,3,2600
7857,235.93,2024-08-08 12:00:47.283387,4,3765
7858,439.68,2024-11-12 10:30:12.551093,3,3705
7859,493.39,2022-09-17 11:00:11.397668,2,6974
7860,422.15,2024-03-02 09:45:53.411724,5,2561
7861,406.92,2022-11-01 12:45:04.714108,5,1773
7862,107.28,2023-03-20 11:30:19.071423,3,8766
7863,661.73,2025-04-23 08:00:07.329124,3,192
7864,378.47,2024-09-11 09:15:54.108555,3,7839
7865,250.56,2025-02-07 15:15:50.753371,1,875
7866,128.81,2025-01-02 12:30:22.385179,4,8034
7867,711.34,2023-03-23 14:00:21.081013,3,7317
7868,60.41,2024-10-14 08:00:09.287110,1,8514
7869,526.82,2023-03-06 18:45:38.713192,4,635
7870,66.82,2024-07-30 18:45:44.537873,5,6909
7871,60.06,2024-11-13 15:00:52.352163,5,2410
7872,725.27,2023-03-02 08:45:11.582837,3,7177
7873,485.17,2024-03-10 16:00:43.926118,3,5426
7874,463.02,2023-08-15 17:30:34.411859,3,2466
7875,112.4,2025-01-10 13:15:07.003697,2,2879
7876,100.01,2023-10-13 09:00:03.150137,5,6959
7877,247.54,2024-05-09 09:00:04.825037,1,372
7878,175.36,2024-10-10 18:45:05.938524,2,310
7879,210.26,2023-07-26 10:30:50.926836,3,1896
7880,100.7,2023-02-17 08:15:49.669036,4,5523
7881,791.64,2023-02-17 15:45:22.279951,4,6373
7882,657.56,2023-05-13 10:30:31.087758,1,9145
7883,600.59,2024-11-07 12:15:31.884556,1,1735
7884,621.57,2024-05-18 09:15:23.493506,2,3810
7885,616.02,2024-05-11 15:45:20.540112,2,9408
7886,167.71,2023-07-01 14:45:20.274382,2,3342
7887,581.97,2024-08-12 14:00:47.635624,4,3125
7888,208.92,2025-04-18 18:45:14.057256,3,5969
7889,594.55,2024-05-11 18:45:59.610571,2,7628
7890,368.87,2023-01-06 18:45:49.124218,2,1496
7891,663.88,2023-09-17 08:30:51.824990,4,3390
7892,698.41,2022-11-24 11:30:33.441112,2,6650
7893,556.82,2023-01-22 14:45:58.900552,1,868
7894,448.74,2024-01-12 13:00:32.272390,2,5113
7895,88.74,2024-04-30 17:45:26.258959,2,8903
7896,721.55,2024-04-29 18:30:04.130735,3,3084
7897,736.07,2022-09-17 18:30:19.483789,4,8648
7898,309.74,2022-12-07 10:45:12.172077,5,5094
7899,677.32,2025-01-13 17:00:39.830026,4,3293
7900,172.65,2024-10-26 10:45:54.013917,5,1183
7901,320.45,2022-08-05 08:15:34.198654,3,7052
7902,52.44,2023-06-17 12:45:40.861297,2,2648
7903,101.28,2024-01-20 17:45:26.877294,3,169
7904,298.68,2025-04-28 15:30:49.631431,2,2731
7905,495.54,2023-01-12 12:00:51.111404,3,7532
7906,445.27,2023-11-27 09:30:24.256891,1,6729
7907,121.94,2023-02-15 15:00:37.808814,3,2483
7908,119.1,2022-12-04 12:15:42.963206,5,1092
7909,544.02,2024-05-19 18:00:19.365047,5,1007
7910,104.76,2025-04-04 12:15:36.204557,5,8138
7911,156.98,2024-04-24 17:15:16.290237,2,7198
7912,602.05,2022-11-15 11:30:07.187206,4,9088
7913,257.51,2024-01-30 09:15:52.595578,2,8214
7914,655.33,2022-08-21 12:00:31.459170,3,9395
7915,498.31,2024-03-06 18:00:20.418761,4,5299
7916,391.13,2024-12-10 08:15:42.273589,3,2671
7917,397.19,2024-01-05 15:30:54.090803,4,681
7918,181.12,2025-01-04 14:30:49.292429,3,5128
7919,747.83,2022-11-02 08:00:31.146193,3,2409
7920,192.84,2024-04-23 16:30:04.802446,3,5926
7921,486.7,2024-03-05 14:30:01.140917,4,8729
7922,214.31,2022-06-20 13:00:03.713790,5,5731
7923,334.37,2022-10-08 13:45:26.913990,5,5096
7924,275.42,2025-03-28 13:45:26.327881,3,8877
7925,497.18,2024-05-01 10:30:18.385592,2,2913
7926,766.58,2023-10-13 11:30:53.667434,5,6341
7927,181.24,2023-02-05 09:15:33.493304,2,4848
7928,689.93,2022-12-06 14:15:05.480659,3,377
7929,170.35,2024-09-30 10:30:57.123163,3,9005
7930,213.89,2023-02-10 10:15:01.906435,2,9401
7931,270.87,2025-02-18 14:00:34.532615,3,1705
7932,542.8,2022-12-11 13:30:14.681113,2,8861
7933,713.46,2024-08-11 15:00:40.846156,5,3587
7934,236.55,2024-08-23 08:45:21.983429,3,2223
7935,746.19,2024-03-26 17:45:44.103525,4,7543
7936,772.2,2023-02-14 08:45:28.145991,1,2383
7937,230.79,2023-05-01 11:45:39.517817,4,4617
7938,221.87,2023-05-11 17:30:30.318735,2,7063
7939,51.18,2023-02-22 08:45:22.424294,5,2090
7940,625.86,2023-06-24 12:00:52.455877,5,4186
7941,177.45,2024-08-30 10:00:27.810898,2,333
7942,283.45,2024-08-05 08:45:17.726152,1,2582
7943,103.32,2024-03-16 14:00:26.113057,3,2741
7944,267.23,2024-10-28 13:45:27.866816,5,4683
7945,740.7,2023-09-02 13:15:27.209748,1,3519
7946,596.68,2023-03-20 10:15:11.403055,5,8512
7947,768.01,2024-09-23 13:30:03.438058,1,750
7948,263.38,2024-06-14 12:00:43.731499,3,2352
7949,681.16,2023-03-04 17:45:08.162966,4,3429
7950,274.18,2024-05-12 14:30:26.688848,4,8929
7951,616.2,2022-08-24 14:30:01.236779,2,4287
7952,579.55,2024-08-09 09:15:45.251311,3,7671
